"GUY"	"POL"	"1"	"1"
"IGOMEAARL"	"JORELIGOV"	"1"	"2"
"JOR"	"POL"	"1"	"2"
"JORELIGOV"	"IGOMEAARL"	"1"	"3"
"LBY"	"SAU"	"2"	"6"
"LBY"	"SAUGOV"	"1"	"1"
"MIL"	"POLMED"	"1"	"1"
"MIL"	"RUS"	"2"	"3"
"POL"	"COD"	"1"	"1"
"POL"	"GUY"	"1"	"1"
"POL"	"JOR"	"1"	"2"
"POL"	"TGO"	"1"	"2"
"POLMED"	"MIL"	"1"	"1"
"POLMED"	"RUS"	"1"	"1"
"RUS"	"MIL"	"1"	"2"
"RUS"	"POLMED"	"1"	"1"
"SAU"	"LBY"	"3"	"5"
"SAUGOV"	"LBY"	"2"	"3"
"TGO"	"POL"	"1"	"2"
"MAR"	"IGOMEAARL"	"1"	"1"
""	"BEL"	"1"	"1"
""	"ESP"	"1"	"1"
""	"GOVBUS"	"1"	"1"
""	"HND"	"1"	"2"
""	"IRNGOV"	"1"	"1"
"BEL"	""	"1"	"1"
"CRI"	"GOV"	"1"	"2"
"GOV"	"CRI"	"1"	"2"
"GOV"	"GTMGOV"	"1"	"1"
"GOV"	"HND"	"1"	"2"
"GOV"	"SLV"	"2"	"4"
"GOVBUS"	""	"1"	"1"
"GTMGOV"	"GOV"	"1"	"1"
"HND"	""	"1"	"1"
"HND"	"GOV"	"1"	"2"
"IRNGOV"	""	"1"	"1"
"ISR"	"PSE"	"3"	"6"
"LAB"	"POL"	"2"	"2"
"MIL"	"UAF"	"1"	"1"
"POL"	"BEL"	"1"	"1"
"POL"	"LAB"	"1"	"1"
"SLV"	"GOV"	"1"	"2"
"UAF"	"MIL"	"1"	"1"
"USA"	"POL"	"5"	"9"
"COPGOV"	"RUS"	"1"	"1"
"DEUGOV"	"USAGOV"	"1"	"1"
"EDU"	"KOR"	"1"	"1"
"GOV"	"USAGOVJUD"	"1"	"1"
"GOV"	"USAJUD"	"1"	"1"
"ISR"	"SAU"	"1"	"3"
"KOR"	"EDU"	"1"	"1"
"CAN"	"CVL"	"1"	"1"
"CHR"	""	"2"	"2"
"EGY"	"CHR"	"3"	"3"
"IRQ"	"LBY"	"2"	"4"
"LBN"	"LBY"	"2"	"3"
"LBN"	"SAU"	"1"	"1"
"LBY"	"IRQ"	"1"	"3"
"LBY"	"LBN"	"1"	"1"
"USA"	"POLGOV"	"1"	"1"
"AFG"	"CHN"	"1"	"1"
"AFG"	"PAK"	"1"	"1"
"AFG"	"USA"	"1"	"1"
"HUN"	""	"1"	"1"
"IND"	"MIL"	"2"	"3"
"IND"	"RUSMIL"	"2"	"3"
"MED"	"EDU"	"1"	"1"
"RUS"	"CHN"	"1"	"3"
"RUS"	"PAK"	"1"	"2"
"BUS"	"GOV"	"2"	"2"
"GOV"	"BUS"	"2"	"2"
""	"MNG"	"1"	"1"
"CHN"	"CHNGOV"	"2"	"2"
"CHN"	"GOV"	"3"	"3"
"GOV"	"MOS"	"2"	"4"
"GOV"	"NAM"	"1"	"3"
"LBY"	"IRN"	"2"	"3"
"MIL"	"THAMIL"	"1"	"2"
"SAUELI"	"GOV"	"1"	"1"
"SYR"	"IRQ"	"3"	"6"
"MIL"	"THA"	"1"	"1"
""	"PSE"	"1"	"1"
"BUD"	""	"1"	"1"
"ERI"	""	"1"	"1"
"HUN"	"POL"	"1"	"1"
"IRNGOV"	"REB"	"1"	"2"
"ITA"	"MIL"	"1"	"1"
"MIL"	"ITAMIL"	"1"	"1"
"PSE"	"ISREDU"	"1"	"1"
"PSE"	"JOR"	"1"	"2"
"RAD"	"POL"	"1"	"1"
"USA"	"SLV"	"2"	"3"
"VAT"	"CHRCTH"	"1"	"1"
"VAT"	"POL"	"2"	"4"
"VAT"	"POLLAB"	"2"	"2"
"SYR"	"SAU"	"1"	"1"
""	"IGOUNO"	"2"	"2"
"FIN"	"POL"	"2"	"6"
"GBRGOV"	"GBR"	"1"	"1"
"GBRGOV"	"GBRCVL"	"1"	"1"
"IGOMEAARL"	"USA"	"1"	"1"
"IRQ"	"KWT"	"1"	"2"
"ITA"	"FRA"	"1"	"1"
"LEG"	"JUD"	"1"	"1"
"NGOHRI"	"SLVGOV"	"1"	"2"
"SAUELI"	""	"2"	"2"
"SAUELIGOV"	""	"1"	"1"
"SAUELIGOV"	"RUS"	"1"	"1"
"SAUGOV"	"RUS"	"1"	"1"
"GOV"	"OPP"	"1"	"1"
"UGAGOV"	"OPP"	"2"	"2"
"BHR"	"GOV"	"2"	"3"
"GOV"	"BHR"	"1"	"2"
""	"SWE"	"1"	"1"
"BHR"	"QAT"	"1"	"2"
"GBRCVL"	"GOV"	"1"	"1"
"GOV"	"GBRCVL"	"1"	"1"
"QAT"	"BHR"	"2"	"4"
"SWE"	""	"1"	"1"
""	"FIN"	"1"	"1"
"FIN"	""	"1"	"1"
"FIN"	"RUS"	"1"	"3"
"IGOMEAARL"	"EGY"	"1"	"2"
""	"UIS"	"1"	"1"
"NLD"	"TWN"	"1"	"3"
"BGD"	"GOV"	"1"	"2"
"BUS"	"GBR"	"1"	"2"
"GOV"	"MOSRAD"	"2"	"2"
"UAFCOP"	""	"1"	"1"
"EGYCVL"	"EGY"	"1"	"1"
"EGYGOV"	"EGY"	"2"	"2"
"FRAGOV"	"FRAGOV"	"1"	"1"
"GOV"	"EGYBUS"	"1"	"1"
"GOV"	"FRA"	"1"	"1"
"GOV"	"KOR"	"1"	"1"
"GOV"	"KORBUS"	"1"	"1"
"GOV"	"KORELI"	"1"	"1"
"ITA"	"COP"	"2"	"2"
"POL"	"POLGOVMIL"	"2"	"2"
"POLGOVMIL"	""	"2"	"2"
"GHA"	"CIV"	"2"	"2"
"IRN"	"RUS"	"1"	"2"
"TUR"	"GBR"	"1"	"1"
"TWN"	"CHN"	"2"	"5"
"POL"	"BUS"	"2"	"3"
"JPN"	""	"2"	"2"
"JPN"	"JPNBUS"	"1"	"1"
"JPNBUS"	"JPN"	"1"	"1"
"MIL"	"TWN"	"1"	"1"
"TWN"	"MIL"	"1"	"1"
"EGY"	"OMN"	"1"	"2"
"OMN"	"EGY"	"1"	"2"
"OMN"	"SDN"	"1"	"2"
"OMN"	"SOM"	"1"	"2"
"PAK"	"LEG"	"1"	"1"
"CVL"	"USA"	"4"	"5"
"FRA"	"SDN"	"1"	"1"
"MOS"	"MIL"	"1"	"1"
"USAJUD"	"CVL"	"1"	"1"
"MOS"	"MED"	"2"	"2"
"NGA"	"TCD"	"1"	"3"
""	"LABREB"	"1"	"1"
""	"NIC"	"1"	"1"
"GBR"	"IRN"	"1"	"1"
"GOVMIL"	"NIC"	"2"	"5"
"NGOUSACHRCTH"	""	"1"	"1"
"USAMED"	"POL"	"1"	"1"
""	"USAMIL"	"1"	"1"
"GOV"	"USAMIL"	"1"	"1"
"USA"	"USAMIL"	"3"	"3"
"GOV"	"USAUAF"	"1"	"1"
"USA"	"POLMIL"	"1"	"3"
"POLLAB"	"PAN"	"1"	"1"
"ISRGOV"	"JOR"	"1"	"1"
"MILGOV"	"GHA"	"1"	"1"
"USAENV"	""	"1"	"1"
"USAENV"	"BUS"	"1"	"1"
"CHRPTY"	"ITAPTY"	"1"	"2"
"EGYGOV"	""	"1"	"1"
"POL"	"GBR"	"1"	"1"
"POLCVL"	"GBR"	"1"	"1"
"REB"	"FRA"	"1"	"1"
"BLR"	""	"1"	"1"
"BUS"	"CVL"	"1"	"1"
"IRN"	"IRQ"	"4"	"9"
"POL"	"USAGOV"	"1"	"1"
"MED"	"PRK"	"1"	"1"
"CVL"	"ISR"	"1"	"1"
"ESP"	"GOV"	"1"	"1"
"ESPELI"	"GOV"	"1"	"1"
"GOV"	"ESPELI"	"1"	"1"
"JORGOV"	""	"1"	"1"
"ISR"	"ISRELI"	"1"	"1"
"ISRMIL"	"ISRELI"	"1"	"2"
"COP"	"LAB"	"2"	"2"
"FRAGOV"	""	"2"	"2"
"MIL"	"OPP"	"2"	"2"
"REB"	""	"1"	"1"
"REB"	"HND"	"1"	"1"
"UGA"	"GOV"	"1"	"1"
"FRA"	"GOV"	"2"	"2"
""	"OPP"	"1"	"1"
"REB"	"OPP"	"2"	"2"
"UGA"	"OPP"	"1"	"1"
""	"REB"	"3"	"4"
"CVLREF"	"SDN"	"1"	"1"
"LEG"	"OPPPTY"	"1"	"1"
"OPP"	"JEWSET"	"1"	"2"
"UGA"	"LEG"	"1"	"1"
"baq"	"ESP"	"1"	"1"
"ISR"	"JEWCVL"	"1"	"1"
"TCD"	"NGA"	"1"	"3"
"IRN"	"GBR"	"1"	"1"
"GBR"	"IRL"	"3"	"4"
"PSE"	"LBN"	"1"	"2"
"ISR"	"LBN"	"2"	"2"
"ISRUAF"	"LBN"	"1"	"1"
"CHRCTH"	"AUT"	"2"	"3"
"AFG"	"AFGMIL"	"1"	"1"
"GBRLEG"	"GBR"	"1"	"1"
"ISR"	"CVL"	"1"	"1"
"ISR"	"SYRCVL"	"1"	"1"
"LAB"	"MED"	"1"	"1"
"LEG"	"GBR"	"1"	"1"
"RUS"	"EDUEDU"	"1"	"2"
"USA"	"USAGOVLAB"	"1"	"2"
"USAJUD"	"USAGOVLAB"	"1"	"1"
"AFR"	""	"2"	"2"
"CAN"	"CRM"	"1"	"1"
"COP"	"ITA"	"2"	"4"
"COP"	"UAF"	"2"	"2"
"GOVJUD"	""	"2"	"2"
"IDN"	""	"1"	"1"
"ITACOP"	"ITA"	"1"	"1"
"IRN"	"IRNREB"	"2"	"3"
"IRNELI"	"IRNREB"	"1"	"1"
"IRNREB"	"IRN"	"1"	"1"
"GOV"	"PSE"	"2"	"2"
"MIL"	"ISR"	"1"	"1"
"RUS"	"MED"	"1"	"1"
"RUS"	"RUSMED"	"1"	"1"
""	"GHA"	"1"	"1"
"USAMIL"	"IGOWSTNAT"	"1"	"1"
"CVL"	"JUD"	"1"	"1"
"GOV"	"IGOWSTNAT"	"1"	"1"
"MILGOV"	"IGOUNO"	"1"	"1"
""	"POLJUD"	"2"	"2"
"EDU"	"BUS"	"1"	"1"
"MED"	"USA"	"2"	"2"
"POL"	"GOVMIL"	"2"	"3"
"ETH"	""	"1"	"1"
"GHA"	"LEG"	"1"	"3"
"GOV"	"EGYELIGOV"	"1"	"3"
"RUS"	"REF"	"1"	"2"
"USA"	"BUS"	"1"	"1"
"USA"	"CHN"	"3"	"5"
"EUR"	"RUS"	"2"	"2"
"GHA"	"GHAELIGOV"	"1"	"1"
"POLMIL"	"GOV"	"1"	"2"
"GBR"	"COP"	"1"	"1"
"MED"	"LEG"	"1"	"1"
"MIL"	"GOV"	"2"	"3"
"SAUGOV"	"USA"	"1"	"2"
"SLV"	"REB"	"3"	"4"
"THA"	"KHM"	"1"	"1"
"KHM"	"THA"	"1"	"1"
"KHM"	"THAMIL"	"1"	"1"
"CHRCTH"	"POLREL"	"1"	"1"
"CHRCTH"	"REL"	"1"	"1"
"IDN"	"JUD"	"1"	"1"
"LAB"	"EDU"	"1"	"1"
"MIL"	"MILMED"	"1"	"1"
"AFR"	"GOV"	"1"	"1"
"IRQ"	"SAU"	"1"	"1"
"SAU"	"ISR"	"1"	"1"
"SAUGOV"	"ISR"	"1"	"1"
""	"NICGOV"	"1"	"2"
"EGYELI"	""	"1"	"1"
"GOV"	"GBRMIL"	"1"	"1"
"GOV"	"LBY"	"1"	"1"
"MIL"	"RAD"	"1"	"1"
"MOS"	"MOSSHI"	"1"	"2"
"USA"	"CUB"	"1"	"2"
"USA"	"HTI"	"1"	"1"
"USACRM"	"CUB"	"1"	"2"
"USACRM"	"HTI"	"1"	"2"
"USAMED"	"IRN"	"1"	"1"
"VNM"	"THA"	"1"	"1"
"CRM"	"JPN"	"2"	"4"
"FIN"	"GOV"	"1"	"1"
"GHA"	"LBN"	"1"	"1"
"GHA"	"SYR"	"1"	"1"
"GOV"	"CUB"	"1"	"2"
"GOV"	"NIC"	"1"	"3"
"HLH"	"JUD"	"1"	"1"
"VNM"	"CVL"	"2"	"2"
"CVL"	"NGOHRI"	"2"	"2"
"NGOHRI"	"SLV"	"1"	"2"
"NGOHRI"	"SLVMIL"	"1"	"2"
""	"JPN"	"1"	"1"
"USAGOV"	"POL"	"1"	"1"
"IRN"	"BUS"	"1"	"1"
"PAN"	""	"1"	"1"
"TZA"	"CVL"	"2"	"2"
"USAMIL"	"SDN"	"1"	"2"
"COP"	"USACVL"	"2"	"4"
"ISRGOV"	"ISRSET"	"1"	"1"
""	"CHNGOV"	"1"	"2"
"BUS"	"JUD"	"1"	"1"
"CHNGOV"	"CHN"	"1"	"1"
"GOVLAB"	""	"1"	"1"
"ISRUAF"	"OPP"	"2"	"2"
"POL"	"POLMIL"	"1"	"2"
"POLMIL"	""	"1"	"1"
"CAN"	"GOV"	"1"	"1"
"CAN"	"RUS"	"2"	"4"
"EGYELI"	"ISR"	"1"	"1"
"IRQ"	"IRQGOV"	"1"	"1"
"IRQGOV"	"IRQGOV"	"1"	"1"
"MED"	"EURMIL"	"1"	"1"
"POLGOV"	"GOVMIL"	"1"	"1"
"THA"	"CHN"	"1"	"1"
"USA"	"EURMIL"	"1"	"1"
"USA"	"JUD"	"1"	"1"
"CVL"	"LAB"	"1"	"1"
"DEU"	"LAB"	"1"	"1"
"DZA"	"ISR"	"1"	"3"
"DZA"	"PSE"	"1"	"1"
"GOV"	"POLMIL"	"1"	"1"
"IRQ"	"PSE"	"1"	"1"
"ISR"	"EUR"	"1"	"1"
"ISR"	"JEW"	"1"	"2"
"LBY"	"ISR"	"1"	"3"
"LBY"	"PSE"	"1"	"1"
"POLCOP"	"POL"	"1"	"1"
"SYR"	""	"2"	"2"
"USA"	"IGOUNO"	"1"	"1"
"GBR"	"MED"	"1"	"1"
"ISRGOV"	""	"1"	"1"
"USAELI"	"USA"	"1"	"1"
"DEU"	"IGOWSTNAT"	"1"	"1"
"GHA"	"MIL"	"1"	"1"
"MIL"	"GHA"	"2"	"2"
"POL"	"OPP"	"1"	"1"
"USA"	"HLH"	"1"	"1"
"SLV"	"SLVMIL"	"1"	"2"
"SLVMIL"	"SLV"	"1"	"1"
"GOV"	"KNAELI"	"1"	"1"
"ITA"	"GOV"	"2"	"2"
"JEW"	"PSE"	"1"	"3"
"USAMIL"	"PGS"	"1"	"1"
"ISRMIL"	"IRQ"	"1"	"1"
"IGOUNO"	"ISR"	"1"	"2"
"MOSJUD"	"CHR"	"1"	"1"
"MOSJUD"	"EGY"	"1"	"1"
"ELIMIL"	"OPP"	"1"	"1"
"RUS"	"BUS"	"1"	"1"
"IRQ"	"EGY"	"1"	"1"
"GOV"	"IRNGOV"	"1"	"2"
"GOV"	"AFG"	"1"	"1"
"DEU"	""	"1"	"1"
"CHE"	"EUR"	"1"	"1"
"IRQ"	"SYR"	"1"	"2"
"IRQ"	"MAR"	"1"	"1"
"CHRRAD"	"MOS"	"1"	"1"
"EGY"	"CHRRAD"	"1"	"1"
"EGY"	"MOS"	"1"	"1"
"AFG"	"RUS"	"1"	"1"
"EDU"	"OPP"	"2"	"2"
"MED"	"OPP"	"2"	"2"
"CIV"	"GHA"	"3"	"3"
"CRM"	"ITA"	"2"	"2"
"LBN"	"IRQ"	"2"	"6"
"LBN"	"IRQGOV"	"1"	"1"
"MIL"	"HLH"	"1"	"1"
"srd"	"COP"	"2"	"2"
""	"CHREDU"	"1"	"1"
""	"EDUCHR"	"1"	"1"
"PTY"	"BOL"	"1"	"1"
"MIL"	"BOL"	"1"	"2"
"EGY"	"JUD"	"1"	"1"
"GOV"	"EDU"	"1"	"1"
"MIL"	"SYR"	"1"	"2"
"BHR"	"SAU"	"1"	"2"
"CZE"	"FRA"	"1"	"1"
"MOS"	"EGYGOV"	"2"	"2"
"USA"	"CRM"	"2"	"4"
"USA"	"GMW"	"2"	"2"
"USAMIL"	"GMW"	"2"	"2"
"AUT"	"CZE"	"1"	"1"
"IRN"	"BHRGOV"	"1"	"1"
"ISR"	"PSEREB"	"1"	"1"
"POL"	"COP"	"1"	"1"
"POLELI"	"POL"	"1"	"1"
"AFR"	"CRM"	"1"	"2"
"CHNCOP"	""	"1"	"1"
"CIVGOV"	"GHA"	"1"	"1"
"COPMED"	"IRL"	"2"	"2"
"CRM"	"UAF"	"1"	"1"
"GBR"	"CRM"	"1"	"1"
"GHA"	"CIVGOV"	"1"	"1"
"GOVJUD"	"USA"	"1"	"1"
"IRL"	"GBR"	"1"	"2"
"LEG"	"AFR"	"1"	"2"
"LEG"	"ISR"	"1"	"1"
"LEG"	"ZAF"	"1"	"2"
"MILJUD"	""	"1"	"1"
"EGY"	"REL"	"1"	"1"
"USA"	"IRLREB"	"1"	"1"
"MED"	"PTY"	"1"	"1"
"DMA"	"COP"	"1"	"1"
"GBR"	"GHAELIGOV"	"1"	"1"
"GBRMED"	"GHAELIGOV"	"1"	"1"
"GOVMIL"	"GHA"	"1"	"1"
"UAF"	"EGY"	"1"	"1"
"CVLGOV"	"GHAELIGOV"	"1"	"1"
"MIL"	"VNM"	"2"	"2"
"NIC"	"RUS"	"1"	"1"
"REB"	"VNM"	"1"	"1"
"UAF"	"RUS"	"1"	"1"
"USA"	"EUR"	"1"	"2"
"COP"	"USAMIL"	"1"	"1"
"ITA"	"ITAELIGOV"	"1"	"1"
"ITAGOV"	"ITAELIGOV"	"1"	"1"
"REBCRM"	"ITAPTY"	"1"	"1"
"COP"	"DMA"	"1"	"1"
"IRL"	"COP"	"1"	"1"
"IRN"	"BHR"	"1"	"1"
"EGY"	"MOSRAD"	"2"	"2"
"GOV"	"GOVGOV"	"1"	"1"
"JORELI"	"EGY"	"1"	"1"
"JORELI"	"MOSRAD"	"1"	"1"
"AFR"	"ZAF"	"1"	"1"
"AFRMIL"	"AGO"	"2"	"2"
"AGO"	"CUB"	"1"	"1"
"AGOSEP"	"AGO"	"1"	"3"
"AGOSEP"	"CVL"	"1"	"1"
"BUS"	"JOR"	"1"	"1"
"COP"	"IRL"	"1"	"1"
"CVLGOV"	"GHA"	"1"	"1"
"EGYMIL"	"EGY"	"1"	"1"
"GOV"	"DMA"	"2"	"2"
"GOV"	"DMACOP"	"2"	"2"
"ISR"	"ISRSET"	"1"	"2"
"ISRBUS"	"JOR"	"1"	"1"
"ISRGOV"	"ISRGOV"	"1"	"1"
"MIL"	"AGO"	"1"	"2"
"MIL"	"BUS"	"1"	"1"
"OPP"	"GHAELIGOV"	"1"	"2"
"ZAF"	"AGO"	"1"	"1"
"ZAFMIL"	"AGO"	"2"	"2"
""	"VNM"	"2"	"2"
"CHNMED"	"CVL"	"1"	"2"
"CHNMED"	"VNM"	"1"	"1"
"CHNMED"	"VNMMIL"	"1"	"1"
"COP"	"SAU"	"1"	"1"
"CVL"	"CHNMED"	"1"	"1"
"ETH"	"UAF"	"1"	"1"
"ETHMIL"	"UAF"	"1"	"1"
"GOVMIL"	"HND"	"2"	"2"
"GTM"	"REL"	"1"	"1"
"ISR"	"UAF"	"1"	"1"
"LBN"	"MOSSHI"	"1"	"1"
"MOSSHI"	"LBN"	"1"	"1"
"OPP"	"ERI"	"2"	"3"
"OPP"	"ERIREB"	"1"	"1"
"REB"	"IRNGOV"	"1"	"2"
"REB"	"MIL"	"1"	"2"
"REB"	"SLV"	"1"	"5"
"SAU"	"COP"	"1"	"1"
"UAF"	"ISR"	"1"	"1"
"USA"	"CAN"	"1"	"2"
"USAGOV"	"IGOUNOLAB"	"1"	"2"
"VNM"	""	"1"	"2"
"VNM"	"CHNMED"	"1"	"1"
""	"NGOHRI"	"1"	"1"
"CRM"	"GHA"	"1"	"1"
"CRM"	"LBN"	"1"	"1"
"GHA"	"GHACVL"	"1"	"1"
"GHACVL"	"GHA"	"1"	"1"
"GOV"	"dal"	"1"	"1"
"GOVMIL"	"CVL"	"1"	"1"
"GOVMIL"	"HNDCVL"	"1"	"2"
"IND"	""	"1"	"2"
"LBN"	"PSEREB"	"1"	"2"
"MIL"	"CVL"	"1"	"1"
"MIL"	"LBN"	"1"	"1"
"NGOHRI"	""	"1"	"1"
"NIC"	"NICOPP"	"1"	"1"
"NICGOV"	"NICOPP"	"1"	"2"
"GOVMED"	"PSEREB"	"1"	"1"
"JOR"	"ISR"	"1"	"4"
"MIL"	"AFRMIL"	"1"	"1"
"MIL"	"ZAFMIL"	"1"	"1"
"ZAF"	"AFRMIL"	"1"	"1"
"NIC"	"HND"	"1"	"1"
"AGR"	"LAB"	"1"	"1"
"COP"	"IND"	"1"	"2"
"COP"	"MED"	"1"	"1"
"DMACOP"	"GOV"	"1"	"1"
"GBR"	"GHAMIL"	"1"	"1"
"GBR"	"MMR"	"1"	"1"
"MOS"	"CHRRAD"	"1"	"1"
"MOS"	"EGY"	"1"	"1"
"POL"	"POLLAB"	"1"	"1"
"REB"	"POL"	"1"	"1"
"SLV"	"POL"	"1"	"2"
"LBN"	"ISR"	"1"	"1"
"LBNBUS"	"IRQ"	"1"	"3"
"COP"	"GBR"	"1"	"2"
"COP"	"GBRMIL"	"1"	"1"
"CVL"	"COPMED"	"1"	"1"
"GTM"	""	"1"	"1"
"SLV"	""	"1"	"1"
"SLV"	"GTM"	"1"	"1"
""	"IRQGOV"	"1"	"1"
"AFR"	"CUB"	"1"	"1"
"CVL"	"SLVMIL"	"1"	"2"
"SLVCVL"	"NGOHRI"	"1"	"1"
"SLVCVL"	"SLVMIL"	"1"	"2"
